,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,difficulty_level
8641,6,tcp,ssh,RSTO,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,1,0.33,1.0,0.33,0.0,0.0,0.0,1.0,1.0,probe,13
8643,25990,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.7,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
8655,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,57,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,probe,18
8657,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,98,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,16
8663,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,10,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,probe,16
8687,8437,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.68,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
8688,0,tcp,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,51,2,0.02,1.0,0.02,1.0,0.0,0.0,0.98,0.5,probe,14
8692,8217,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.64,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
8697,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1,0.03,0.0,0.94,1.0,0.0,1.0,0.0,255,1,0.0,0.97,0.0,0.0,0.04,0.0,0.92,1.0,probe,20
8705,4701,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.74,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
8713,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,140,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,16
8722,0,udp,private,SF,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102,86,0.84,0.02,0.84,0.0,0.0,0.0,0.0,0.0,probe,13
8724,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1,0.08,0.0,0.87,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.08,0.0,0.87,1.0,probe,20
8737,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,149,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,probe,16
8748,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,25,0.0,0.0,0.0,0.0,0.48,0.08,0.0,255,91,0.36,0.06,1.0,0.0,0.0,0.0,0.0,0.0,probe,18
8767,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,43,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,probe,16
8776,0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0.0,0.0,0.0,0.0,0.08,0.83,0.0,255,1,0.0,0.15,0.39,0.0,0.0,0.0,0.54,0.0,probe,16
8781,1,tcp,daytime,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,2,0.64,0.5,0.36,0.5,0.01,0.42,0.0,255,2,0.01,0.36,0.85,0.0,0.55,0.5,0.31,0.5,probe,20
8805,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,241,1,0.0,0.95,0.97,0.0,0.97,1.0,0.0,0.0,probe,18
8841,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,74,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,16
8861,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.36,0.0,0.64,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.29,0.0,0.71,1.0,probe,21
8863,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,97,0.0,0.0,0.0,0.0,0.72,0.04,0.0,255,146,0.57,0.05,1.0,0.0,0.0,0.0,0.0,0.0,probe,18
8864,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0.01,0.0,0.93,1.0,0.01,1.0,0.0,230,1,0.0,0.49,0.0,0.0,0.0,0.0,0.44,1.0,probe,17
8869,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,51,1,0.02,0.12,0.06,0.0,0.12,0.0,0.06,1.0,probe,15
8879,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,1,0.07,0.0,0.9,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,0.91,1.0,probe,18
8903,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,63,2,0.02,1.0,0.02,1.0,0.0,0.0,0.92,1.0,probe,15
8905,21243,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.66,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
8909,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,23,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0.0,probe,15
8913,0,tcp,pop_3,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,probe,18
8914,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,41,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,probe,15
8923,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.15,0.0,0.85,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,probe,20
8925,1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,2,0.68,0.5,0.32,0.5,0.01,0.39,0.0,255,2,0.01,0.25,0.65,0.0,0.44,0.5,0.2,0.5,probe,20
8930,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,probe,15
8932,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,1,0.07,0.0,0.92,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.04,0.0,0.96,1.0,probe,19
8939,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,44,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,probe,15
8949,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,1,0.03,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,0.98,0.0,0.0,0.04,0.0,0.95,1.0,probe,18
8978,0,tcp,sql_net,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,0.01,0.0,0.94,1.0,0.01,1.0,0.0,238,1,0.0,0.5,0.0,0.0,0.0,0.0,0.46,1.0,probe,17
9007,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,191,1,0.01,0.49,0.49,0.0,0.0,0.0,0.48,1.0,probe,17
9010,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.48,0.42,0.0,0.11,0.0,0.43,1.0,probe,20
9029,39804,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
9034,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,88,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,16
9043,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.05,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.02,0.0,0.98,1.0,probe,20
9048,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,59,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,probe,16
9058,0,tcp,rje,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.07,0.0,0.92,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.1,0.0,0.87,1.0,probe,20
9081,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.66,0.64,0.0,0.0,0.0,0.64,1.0,probe,18
9113,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,113,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,probe,15
9117,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,1,0.03,0.0,0.96,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,probe,17
9126,6,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.77,0.77,0.0,0.0,0.0,0.77,1.0,probe,18
9132,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,52,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,18
9149,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.37,0.37,0.0,0.0,0.0,0.37,1.0,probe,18
9159,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,211,1,0.0,0.23,0.2,0.0,0.0,0.0,0.21,1.0,probe,16
9168,17944,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
9173,21747,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,1,0.0,0.74,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
9189,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,20,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,probe,18
9213,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0.0,0.0,0.0,0.0,0.75,0.38,0.0,255,6,0.02,0.35,0.85,0.0,0.0,0.0,0.15,0.0,probe,18
9246,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.19,0.0,0.81,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.15,0.0,0.85,1.0,probe,20
9247,0,udp,private,SF,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121,105,0.87,0.02,0.87,0.0,0.0,0.0,0.0,0.0,probe,12
9249,831,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
9251,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,101,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,probe,15
9252,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.12,0.38,0.0,255,1,0.0,0.5,0.65,0.0,0.0,0.0,0.35,0.0,probe,20
9287,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,86,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,15
9288,13918,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.68,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
9294,11,tcp,sunrpc,SF,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.02,0.0,0.97,0.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.02,0.0,0.96,0.0,probe,15
9300,6,tcp,time,SF,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,1,0.06,1.0,0.06,0.0,0.0,0.0,0.83,0.0,probe,2
9308,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,19,0.0,0.0,0.0,0.0,0.29,0.08,0.0,255,42,0.16,0.22,1.0,0.0,0.0,0.0,0.0,0.0,probe,18
9315,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,61,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,probe,16
9319,0,udp,private,SF,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,235,195,0.83,0.01,0.83,0.0,0.0,0.0,0.0,0.0,probe,12
9327,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,129,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,probe,16
9374,4,tcp,link,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2,0.0,0.0,1.0,1.0,0.01,0.52,0.0,255,2,0.01,0.39,0.74,0.0,0.0,0.0,0.95,1.0,probe,18
9375,0,tcp,remote_job,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,119,1,0.01,0.61,0.6,0.0,0.05,0.0,0.58,1.0,probe,14
9376,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,80,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,probe,17
9390,26070,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.71,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
9391,21967,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
9403,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.38,0.35,0.0,0.0,0.0,0.36,1.0,probe,20
9414,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0.0,0.0,0.0,0.0,0.03,0.13,0.0,255,1,0.0,0.26,0.94,0.0,0.0,0.0,0.06,0.0,probe,20
9417,2,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,2,0.0,0.0,1.0,1.0,0.0,0.52,0.0,255,2,0.01,0.51,1.0,0.0,0.0,0.0,1.0,1.0,probe,19
9434,0,icmp,ecr_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,probe,1
9440,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,1,0.1,0.0,0.9,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,0.9,1.0,probe,18
9445,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0.0,0.0,0.0,0.0,0.12,0.12,0.0,255,4,0.02,0.57,0.56,0.0,0.0,0.0,0.44,0.0,probe,20
9463,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,30,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,probe,18
9468,16533,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.63,1.0,0.0,0.0,0.0,1.0,1.0,probe,15
9478,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.16,0.0,0.84,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.16,0.0,0.84,1.0,probe,20
9491,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,54,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,17
9492,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,68,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,18
9499,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,162,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,probe,15
9504,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.04,0.0,0.96,1.0,0.0,0.96,0.0,255,1,0.0,1.0,0.0,0.0,0.04,0.0,0.96,1.0,probe,18
9522,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,40,1,0.03,0.75,0.8,0.0,0.8,1.0,0.0,0.0,probe,18
9526,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,129,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,17
9532,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,207,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,15
9537,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,1,0.08,0.0,0.92,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.06,0.0,0.94,1.0,probe,18
9539,1,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,2,0.0,0.0,1.0,1.0,0.03,0.54,0.0,239,2,0.01,0.16,0.29,0.0,0.01,0.0,0.49,1.0,probe,18
9542,0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.03,0.0,0.97,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.04,0.0,0.96,1.0,probe,17
9547,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,7,1.0,0.0,1.0,0.57,0.0,0.0,0.0,0.0,probe,15
9550,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,3,0.01,0.23,1.0,0.0,0.0,0.0,0.0,0.0,probe,17
9552,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,38,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,probe,15
9561,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,94,1,0.01,0.89,0.91,0.0,0.91,1.0,0.0,0.0,probe,18
9564,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.02,0.0,0.98,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.03,0.0,0.97,1.0,probe,20
9572,0,udp,private,SF,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0.0,0.0,0.0,0.0,0.18,0.18,0.0,255,4,0.02,0.87,0.15,0.0,0.16,0.0,0.7,0.0,probe,14
9575,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.11,0.0,0.88,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.14,0.0,0.84,1.0,probe,20
9579,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,43,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,probe,16
9587,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,110,0.0,0.0,0.0,0.0,0.92,0.02,0.0,255,180,0.71,0.04,1.0,0.0,0.0,0.0,0.0,0.0,probe,16
9603,1,tcp,private,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0.67,0.5,0.33,0.5,0.33,0.5,0.0,255,2,0.01,0.02,0.02,0.0,0.02,0.5,0.01,0.5,probe,20
9606,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,37,1.0,0.0,1.0,0.27,0.0,0.0,0.0,0.0,probe,18
9612,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.12,0.0,0.88,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.09,0.0,0.91,1.0,probe,20
9618,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,213,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,probe,15
9631,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,81,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,probe,18
9639,0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,255,2,0.01,0.23,1.0,0.0,0.0,0.0,0.0,0.0,probe,16
9647,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,74,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,probe,18
9655,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.07,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.02,0.0,0.98,1.0,probe,20
